"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","50","5.0","6","100","0.632","RF_Grid_model_33","0.2233128632105419",6
"2","60","5.0","6","100","0.632","RF_Grid_model_8","0.2233128632105419",6
"3","10","3.0","9","100","0.632","RF_Grid_model_1","0.22296517537726812",6
"4","100","10.0","9","100","0.632","RF_Grid_model_14","0.22188600695439586",6
"5","60","10.0","9","100","0.632","RF_Grid_model_40","0.22188600695439586",6
"6","70","5.0","13","100","0.632","RF_Grid_model_39","0.22177949989557233",6
"7","50","3.0","6","100","0.632","RF_Grid_model_3","0.22105831456611258",6
"8","100","3.0","6","100","0.632","RF_Grid_model_6","0.22105831456611258",6
"9","10","1.0","6","100","0.632","RF_Grid_model_26","0.22099386874574145",6
"10","40","3.0","9","100","0.632","RF_Grid_model_13","0.22074946190832634",6
"11","80","3.0","9","100","0.632","RF_Grid_model_42","0.22074844558311058",6
"12","20","3.0","3","100","0.632","RF_Grid_model_7","0.22041196267146057",6
"13","80","3.0","3","100","0.632","RF_Grid_model_41","0.2203667826016923",6
"14","100","15.0","13","100","0.632","RF_Grid_model_16","0.22016015219040386",6
"15","50","15.0","13","100","0.632","RF_Grid_model_20","0.22016015219040386",6
"16","30","15.0","13","100","0.632","RF_Grid_model_29","0.22016015219040386",6
"17","20","15.0","13","100","0.632","RF_Grid_model_35","0.2201125835411798",6
"18","10","1.0","13","100","0.632","RF_Grid_model_19","0.2199690579245861",6
"19","10","15.0","13","100","0.632","RF_Grid_model_45","0.219770314161002",6
"20","70","5.0","3","100","0.632","RF_Grid_model_22","0.21974302608395058",6
"21","50","5.0","3","100","0.632","RF_Grid_model_47","0.21974302608395058",6
"22","80","3.0","13","100","0.632","RF_Grid_model_15","0.21921154568368062",6
"23","50","3.0","13","100","0.632","RF_Grid_model_17","0.21921154568368062",6
"24","40","3.0","13","100","0.632","RF_Grid_model_28","0.21921118553608887",6
"25","20","1.0","3","100","0.632","RF_Grid_model_48","0.21874335146109003",6
"26","20","15.0","9","100","0.632","RF_Grid_model_24","0.21849551368387676",6
"27","70","15.0","9","100","0.632","RF_Grid_model_12","0.218445764147861",6
"28","100","15.0","9","100","0.632","RF_Grid_model_36","0.218445764147861",6
"29","30","15.0","9","100","0.632","RF_Grid_model_4","0.218445764147861",6
"30","70","15.0","6","100","0.632","RF_Grid_model_2","0.21804750787445903",6
"31","60","20.0","13","100","0.632","RF_Grid_model_23","0.21783765360388008",6
"32","40","20.0","13","100","0.632","RF_Grid_model_32","0.21783765360388008",6
"33","50","20.0","13","100","0.632","RF_Grid_model_43","0.21783765360388008",6
"34","20","20.0","13","100","0.632","RF_Grid_model_25","0.21782703865124176",6
"35","20","1.0","6","100","0.632","RF_Grid_model_31","0.21617982508369682",6
"36","80","1.0","13","100","0.632","RF_Grid_model_30","0.21512102113706566",6
"37","80","10.0","3","100","0.632","RF_Grid_model_10","0.2150584899926511",6
"38","100","1.0","6","100","0.632","RF_Grid_model_11","0.2148264258157434",6
"39","80","1.0","6","100","0.632","RF_Grid_model_21","0.2148264258157434",6
"40","50","20.0","6","100","0.632","RF_Grid_model_34","0.21462785210498947",6
"41","70","20.0","6","100","0.632","RF_Grid_model_44","0.21462785210498947",6
"42","40","20.0","6","100","0.632","RF_Grid_model_5","0.21462785210498947",6
"43","70","1.0","9","100","0.632","RF_Grid_model_37","0.21171863479756203",6
"44","70","15.0","3","100","0.632","RF_Grid_model_46","0.21129524693980706",6
"45","10","15.0","3","100","0.632","RF_Grid_model_9","0.20872114729224378",6
"46","40","20.0","3","100","0.632","RF_Grid_model_18","0.20574252530363957",6
"47","100","20.0","3","100","0.632","RF_Grid_model_27","0.20574252530363957",6
"48","50","20.0","3","100","0.632","RF_Grid_model_38","0.20574252530363957",6
