"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","5.0","6","100","0.632","RF_Grid_model_2","0.2075631055356678",6
"2","50","10.0","9","100","0.632","RF_Grid_model_5","0.20738180260569428",6
"3","70","3.0","3","100","0.632","RF_Grid_model_46","0.20621176230330585",6
"4","30","3.0","3","100","0.632","RF_Grid_model_26","0.20621008062340884",6
"5","40","10.0","6","100","0.632","RF_Grid_model_32","0.20597780845069302",6
"6","60","10.0","6","100","0.632","RF_Grid_model_39","0.20597780845069302",6
"7","30","10.0","13","100","0.632","RF_Grid_model_24","0.2056114082109356",6
"8","40","10.0","13","100","0.632","RF_Grid_model_41","0.2056114082109356",6
"9","50","10.0","13","100","0.632","RF_Grid_model_6","0.2056114082109356",6
"10","100","3.0","9","100","0.632","RF_Grid_model_45","0.20559567574491777",6
"11","20","3.0","6","100","0.632","RF_Grid_model_43","0.20555965392584263",6
"12","10","5.0","13","100","0.632","RF_Grid_model_18","0.20532039584251482",6
"13","100","3.0","6","100","0.632","RF_Grid_model_34","0.20515115896737113",6
"14","40","5.0","3","100","0.632","RF_Grid_model_20","0.20505009506258842",6
"15","100","5.0","9","100","0.632","RF_Grid_model_3","0.20498382256421066",6
"16","50","15.0","13","100","0.632","RF_Grid_model_38","0.20452656486050802",6
"17","20","5.0","13","100","0.632","RF_Grid_model_31","0.20410430562507298",6
"18","10","10.0","9","100","0.632","RF_Grid_model_9","0.20382683394662182",6
"19","80","15.0","9","100","0.632","RF_Grid_model_12","0.20332391670218541",6
"20","70","15.0","9","100","0.632","RF_Grid_model_23","0.20332391670218541",6
"21","10","3.0","13","100","0.632","RF_Grid_model_14","0.20124419616516243",6
"22","80","15.0","6","100","0.632","RF_Grid_model_25","0.20069145074087003",6
"23","100","15.0","6","100","0.632","RF_Grid_model_28","0.20069145074087003",6
"24","20","20.0","13","100","0.632","RF_Grid_model_36","0.20001688071037949",6
"25","60","20.0","9","100","0.632","RF_Grid_model_11","0.19906410148261033",6
"26","70","20.0","9","100","0.632","RF_Grid_model_27","0.19906410148261033",6
"27","100","1.0","9","100","0.632","RF_Grid_model_15","0.19875841359449953",6
"28","80","1.0","9","100","0.632","RF_Grid_model_7","0.19875841359449953",6
"29","20","1.0","9","100","0.632","RF_Grid_model_17","0.19851044497058845",6
"30","80","3.0","13","100","0.632","RF_Grid_model_1","0.1983222014727607",6
"31","60","3.0","13","100","0.632","RF_Grid_model_19","0.1983222014727607",6
"32","40","3.0","13","100","0.632","RF_Grid_model_22","0.1983222014727607",6
"33","50","3.0","13","100","0.632","RF_Grid_model_4","0.1983222014727607",6
"34","60","1.0","6","100","0.632","RF_Grid_model_10","0.19796053498718003",6
"35","40","1.0","6","100","0.632","RF_Grid_model_13","0.19795308026836267",6
"36","20","1.0","6","100","0.632","RF_Grid_model_42","0.19774710218623104",6
"37","100","10.0","3","100","0.632","RF_Grid_model_29","0.1973715346674071",6
"38","100","20.0","6","100","0.632","RF_Grid_model_21","0.19695540521837906",6
"39","30","20.0","6","100","0.632","RF_Grid_model_44","0.19695540521837906",6
"40","60","20.0","6","100","0.632","RF_Grid_model_48","0.19695540521837906",6
"41","20","20.0","6","100","0.632","RF_Grid_model_40","0.1969410443967614",6
"42","10","3.0","3","100","0.632","RF_Grid_model_35","0.19665833081140804",6
"43","20","1.0","13","100","0.632","RF_Grid_model_30","0.19364508178991702",6
"44","100","1.0","13","100","0.632","RF_Grid_model_37","0.19355322164287425",6
"45","80","1.0","13","100","0.632","RF_Grid_model_8","0.19355322164287425",6
"46","40","1.0","13","100","0.632","RF_Grid_model_33","0.1935514579668609",6
"47","80","15.0","3","100","0.632","RF_Grid_model_47","0.19233092462982115",6
"48","20","15.0","3","100","0.632","RF_Grid_model_16","0.1923159522212058",6
