"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","80","3.0","6","100","0.632","RF_Grid_model_29","0.11183434463018993",12
"2","60","3.0","6","100","0.632","RF_Grid_model_38","0.11183434463018993",12
"3","40","15.0","9","100","0.632","RF_Grid_model_24","0.11135284192290251",12
"4","30","15.0","9","100","0.632","RF_Grid_model_31","0.11135284192290251",12
"5","30","10.0","9","100","0.632","RF_Grid_model_16","0.11126520380800042",12
"6","50","10.0","9","100","0.632","RF_Grid_model_45","0.11126520380800042",12
"7","70","5.0","6","100","0.632","RF_Grid_model_47","0.11122105968041007",12
"8","20","10.0","9","100","0.632","RF_Grid_model_17","0.11121249334154282",12
"9","40","10.0","6","100","0.632","RF_Grid_model_10","0.10982453993000607",12
"10","70","10.0","6","100","0.632","RF_Grid_model_15","0.10982453993000607",12
"11","50","10.0","6","100","0.632","RF_Grid_model_35","0.10982453993000607",12
"12","30","5.0","13","100","0.632","RF_Grid_model_21","0.10899708682196219",12
"13","50","5.0","13","100","0.632","RF_Grid_model_33","0.10899224014932574",12
"14","100","5.0","13","100","0.632","RF_Grid_model_40","0.10899224014932574",12
"15","80","20.0","9","100","0.632","RF_Grid_model_14","0.10877836298647425",12
"16","50","10.0","13","100","0.632","RF_Grid_model_20","0.10764043020656",12
"17","70","10.0","13","100","0.632","RF_Grid_model_34","0.10764043020656",12
"18","60","10.0","13","100","0.632","RF_Grid_model_37","0.10764043020656",12
"19","40","10.0","13","100","0.632","RF_Grid_model_43","0.10764043020656",12
"20","100","15.0","6","100","0.632","RF_Grid_model_44","0.1075971153494949",12
"21","40","5.0","9","100","0.632","RF_Grid_model_7","0.107400492180179",12
"22","10","10.0","13","100","0.632","RF_Grid_model_48","0.107306770378647",12
"23","20","10.0","3","100","0.632","RF_Grid_model_30","0.10729775598070124",12
"24","60","10.0","3","100","0.632","RF_Grid_model_26","0.10729674654392352",12
"25","10","5.0","13","100","0.632","RF_Grid_model_3","0.10703694087209648",12
"26","10","5.0","6","100","0.632","RF_Grid_model_8","0.10703361226532093",12
"27","10","3.0","9","100","0.632","RF_Grid_model_2","0.10692036158648455",12
"28","40","15.0","13","100","0.632","RF_Grid_model_27","0.10687977083812206",12
"29","30","3.0","13","100","0.632","RF_Grid_model_32","0.10684809961195174",12
"30","80","3.0","13","100","0.632","RF_Grid_model_18","0.10683092568087027",12
"31","80","3.0","9","100","0.632","RF_Grid_model_46","0.10642337561020909",12
"32","30","15.0","3","100","0.632","RF_Grid_model_28","0.10507905621889824",12
"33","70","20.0","13","100","0.632","RF_Grid_model_12","0.10481919142175522",12
"34","30","20.0","13","100","0.632","RF_Grid_model_41","0.10481919142175522",12
"35","30","1.0","3","100","0.632","RF_Grid_model_4","0.10311454465125725",12
"36","40","1.0","3","100","0.632","RF_Grid_model_5","0.10311207433509462",12
"37","50","1.0","3","100","0.632","RF_Grid_model_11","0.10310996613734835",12
"38","60","1.0","3","100","0.632","RF_Grid_model_22","0.10310996613734835",12
"39","70","20.0","6","100","0.632","RF_Grid_model_13","0.1030573061175919",12
"40","60","20.0","6","100","0.632","RF_Grid_model_23","0.1030573061175919",12
"41","70","1.0","6","100","0.632","RF_Grid_model_9","0.10275262571686028",12
"42","40","1.0","6","100","0.632","RF_Grid_model_25","0.1027494721249741",12
"43","50","20.0","3","100","0.632","RF_Grid_model_1","0.1021091305790337",12
"44","40","20.0","3","100","0.632","RF_Grid_model_19","0.1021091305790337",12
"45","70","20.0","3","100","0.632","RF_Grid_model_36","0.1021091305790337",12
"46","80","20.0","3","100","0.632","RF_Grid_model_6","0.1021091305790337",12
"47","50","1.0","13","100","0.632","RF_Grid_model_39","0.10203421207820296",12
"48","40","1.0","9","100","0.632","RF_Grid_model_42","0.09916555938202787",12
