"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","30","5.0","3","100","0.632","RF_Grid_model_11","0.1112856571489309",12
"2","100","5.0","3","100","0.632","RF_Grid_model_43","0.1112856571489309",12
"3","80","5.0","9","100","0.632","RF_Grid_model_34","0.11074454654310495",12
"4","70","5.0","9","100","0.632","RF_Grid_model_6","0.11074454654310495",12
"5","20","10.0","9","100","0.632","RF_Grid_model_21","0.10972368420031275",12
"6","20","3.0","9","100","0.632","RF_Grid_model_33","0.10724761335152888",12
"7","100","3.0","3","100","0.632","RF_Grid_model_14","0.10679516005056167",12
"8","80","3.0","3","100","0.632","RF_Grid_model_42","0.10679516005056167",12
"9","100","10.0","3","100","0.632","RF_Grid_model_39","0.10611724356663454",12
"10","50","10.0","3","100","0.632","RF_Grid_model_45","0.10611724356663454",12
"11","70","10.0","3","100","0.632","RF_Grid_model_8","0.10611724356663454",12
"12","20","15.0","9","100","0.632","RF_Grid_model_3","0.10606390069901783",12
"13","100","15.0","9","100","0.632","RF_Grid_model_7","0.10605919615608106",12
"14","70","3.0","6","100","0.632","RF_Grid_model_12","0.1056798293872604",12
"15","80","3.0","6","100","0.632","RF_Grid_model_40","0.1056798293872604",12
"16","100","10.0","6","100","0.632","RF_Grid_model_16","0.10552730401542976",12
"17","60","10.0","6","100","0.632","RF_Grid_model_48","0.10552730401542976",12
"18","20","5.0","13","100","0.632","RF_Grid_model_41","0.10498211245210964",12
"19","20","1.0","3","100","0.632","RF_Grid_model_5","0.10490810766341374",12
"20","80","5.0","13","100","0.632","RF_Grid_model_23","0.10486018389496587",12
"21","70","5.0","13","100","0.632","RF_Grid_model_4","0.10486018389496587",12
"22","50","5.0","6","100","0.632","RF_Grid_model_25","0.10482678536171497",12
"23","10","3.0","6","100","0.632","RF_Grid_model_44","0.1039931412598607",12
"24","70","15.0","6","100","0.632","RF_Grid_model_26","0.10381454448832761",12
"25","20","15.0","6","100","0.632","RF_Grid_model_17","0.10380487753027778",12
"26","30","3.0","13","100","0.632","RF_Grid_model_31","0.10365579399188551",12
"27","80","3.0","13","100","0.632","RF_Grid_model_10","0.10363912205019199",12
"28","100","3.0","13","100","0.632","RF_Grid_model_13","0.10363912205019199",12
"29","50","15.0","13","100","0.632","RF_Grid_model_9","0.10351133943910618",12
"30","10","15.0","13","100","0.632","RF_Grid_model_24","0.10325118852975279",12
"31","60","20.0","13","100","0.632","RF_Grid_model_47","0.10306913833497233",12
"32","70","1.0","13","100","0.632","RF_Grid_model_30","0.10249039294778395",12
"33","100","1.0","13","100","0.632","RF_Grid_model_36","0.10249039294778395",12
"34","30","1.0","13","100","0.632","RF_Grid_model_20","0.10244953758510233",12
"35","70","1.0","3","100","0.632","RF_Grid_model_15","0.10244176801598315",12
"36","30","20.0","9","100","0.632","RF_Grid_model_19","0.10219877002488531",12
"37","60","20.0","9","100","0.632","RF_Grid_model_37","0.10219877002488531",12
"38","10","20.0","13","100","0.632","RF_Grid_model_46","0.10188653829726724",12
"39","60","20.0","6","100","0.632","RF_Grid_model_18","0.1006865446668147",12
"40","40","20.0","3","100","0.632","RF_Grid_model_1","0.0969394801280945",12
"41","50","20.0","3","100","0.632","RF_Grid_model_28","0.0969394801280945",12
"42","30","1.0","9","100","0.632","RF_Grid_model_2","0.0954067686976966",12
"43","60","1.0","9","100","0.632","RF_Grid_model_38","0.09538818227142476",12
"44","20","1.0","9","100","0.632","RF_Grid_model_35","0.09529405929298151",12
"45","40","1.0","6","100","0.632","RF_Grid_model_32","0.09367066574009053",12
"46","60","1.0","6","100","0.632","RF_Grid_model_22","0.0936703137364383",12
"47","100","1.0","6","100","0.632","RF_Grid_model_27","0.0936703137364383",12
"48","80","1.0","6","100","0.632","RF_Grid_model_29","0.0936703137364383",12
