"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","50","10.0","13","100","0.632","RF_Grid_model_20","0.21971100241605213",4
"2","70","10.0","13","100","0.632","RF_Grid_model_34","0.21971100241605213",4
"3","60","10.0","13","100","0.632","RF_Grid_model_37","0.21971100241605213",4
"4","40","10.0","13","100","0.632","RF_Grid_model_43","0.21971100241605213",4
"5","40","15.0","13","100","0.632","RF_Grid_model_27","0.21833034162292142",4
"6","20","10.0","9","100","0.632","RF_Grid_model_17","0.21822091547413935",4
"7","50","10.0","9","100","0.632","RF_Grid_model_45","0.21796723069366952",4
"8","30","10.0","9","100","0.632","RF_Grid_model_16","0.21795490411287732",4
"9","10","5.0","13","100","0.632","RF_Grid_model_3","0.2167882257486473",4
"10","30","15.0","9","100","0.632","RF_Grid_model_31","0.21603943016511007",4
"11","40","15.0","9","100","0.632","RF_Grid_model_24","0.21603576834217408",4
"12","30","5.0","13","100","0.632","RF_Grid_model_21","0.2158107602861914",4
"13","40","5.0","9","100","0.632","RF_Grid_model_7","0.2157139139140426",4
"14","50","5.0","13","100","0.632","RF_Grid_model_33","0.2156647716695963",4
"15","100","5.0","13","100","0.632","RF_Grid_model_40","0.2156647716695963",4
"16","30","20.0","13","100","0.632","RF_Grid_model_41","0.21566396634134655",4
"17","70","20.0","13","100","0.632","RF_Grid_model_12","0.2156633813964538",4
"18","40","10.0","6","100","0.632","RF_Grid_model_10","0.2155216382759887",4
"19","70","10.0","6","100","0.632","RF_Grid_model_15","0.2155216382759887",4
"20","50","10.0","6","100","0.632","RF_Grid_model_35","0.2155216382759887",4
"21","10","10.0","13","100","0.632","RF_Grid_model_48","0.21550903876568217",4
"22","70","5.0","6","100","0.632","RF_Grid_model_47","0.21527170499656811",4
"23","10","3.0","9","100","0.632","RF_Grid_model_2","0.21523394145279306",4
"24","80","20.0","9","100","0.632","RF_Grid_model_14","0.21470835594407045",4
"25","80","3.0","9","100","0.632","RF_Grid_model_46","0.21447754376350003",4
"26","30","3.0","13","100","0.632","RF_Grid_model_32","0.21353110849126056",4
"27","80","3.0","13","100","0.632","RF_Grid_model_18","0.2131960373897509",4
"28","100","15.0","6","100","0.632","RF_Grid_model_44","0.21253712491430277",4
"29","80","3.0","6","100","0.632","RF_Grid_model_29","0.21186520029875366",4
"30","60","3.0","6","100","0.632","RF_Grid_model_38","0.21186520029875366",4
"31","10","5.0","6","100","0.632","RF_Grid_model_8","0.21120950528414628",4
"32","50","1.0","13","100","0.632","RF_Grid_model_39","0.21030875457867715",4
"33","70","20.0","6","100","0.632","RF_Grid_model_13","0.21027256228344304",4
"34","60","20.0","6","100","0.632","RF_Grid_model_23","0.21027256228344304",4
"35","60","10.0","3","100","0.632","RF_Grid_model_26","0.20918100796729833",4
"36","20","10.0","3","100","0.632","RF_Grid_model_30","0.2091186615819044",4
"37","40","1.0","6","100","0.632","RF_Grid_model_25","0.20858532041098887",4
"38","70","1.0","6","100","0.632","RF_Grid_model_9","0.20857316203626353",4
"39","40","1.0","9","100","0.632","RF_Grid_model_42","0.2083503326062568",4
"40","30","15.0","3","100","0.632","RF_Grid_model_28","0.20455283868817753",4
"41","30","1.0","3","100","0.632","RF_Grid_model_4","0.20287364090115134",4
"42","40","1.0","3","100","0.632","RF_Grid_model_5","0.20238365771035172",4
"43","50","1.0","3","100","0.632","RF_Grid_model_11","0.20234575437147095",4
"44","60","1.0","3","100","0.632","RF_Grid_model_22","0.20234095259206175",4
"45","50","20.0","3","100","0.632","RF_Grid_model_1","0.20084427544545824",4
"46","40","20.0","3","100","0.632","RF_Grid_model_19","0.20084427544545824",4
"47","70","20.0","3","100","0.632","RF_Grid_model_36","0.20084427544545824",4
"48","80","20.0","3","100","0.632","RF_Grid_model_6","0.20084427544545824",4
