"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","30","3.0","3","100","0.632","RF_Grid_model_26","0.14413511453277317",5
"2","100","5.0","6","100","0.632","RF_Grid_model_2","0.14411179160904097",5
"3","70","3.0","3","100","0.632","RF_Grid_model_46","0.1440827571560217",5
"4","80","15.0","9","100","0.632","RF_Grid_model_12","0.14398392340091293",5
"5","70","15.0","9","100","0.632","RF_Grid_model_23","0.14398392340091293",5
"6","50","10.0","9","100","0.632","RF_Grid_model_5","0.14381998818847108",5
"7","100","5.0","9","100","0.632","RF_Grid_model_3","0.1437010025300851",5
"8","40","10.0","6","100","0.632","RF_Grid_model_32","0.1434261331797989",5
"9","60","10.0","6","100","0.632","RF_Grid_model_39","0.1434261331797989",5
"10","30","10.0","13","100","0.632","RF_Grid_model_24","0.14310134782381612",5
"11","80","15.0","6","100","0.632","RF_Grid_model_25","0.14309642363890374",5
"12","100","15.0","6","100","0.632","RF_Grid_model_28","0.14309642363890374",5
"13","40","10.0","13","100","0.632","RF_Grid_model_41","0.14309552866752673",5
"14","50","10.0","13","100","0.632","RF_Grid_model_6","0.14309552866752673",5
"15","20","3.0","6","100","0.632","RF_Grid_model_43","0.1428189161056187",5
"16","50","15.0","13","100","0.632","RF_Grid_model_38","0.14274948925717013",5
"17","40","5.0","3","100","0.632","RF_Grid_model_20","0.14253350588320912",5
"18","100","3.0","9","100","0.632","RF_Grid_model_45","0.1421313637059004",5
"19","20","1.0","6","100","0.632","RF_Grid_model_42","0.1420454603782597",5
"20","100","10.0","3","100","0.632","RF_Grid_model_29","0.14197035792769408",5
"21","100","3.0","6","100","0.632","RF_Grid_model_34","0.14182409016586162",5
"22","100","20.0","6","100","0.632","RF_Grid_model_21","0.14176407048960493",5
"23","30","20.0","6","100","0.632","RF_Grid_model_44","0.14176407048960493",5
"24","60","20.0","6","100","0.632","RF_Grid_model_48","0.14176407048960493",5
"25","20","20.0","6","100","0.632","RF_Grid_model_40","0.14176222682441197",5
"26","10","5.0","13","100","0.632","RF_Grid_model_18","0.14116285791564087",5
"27","60","20.0","9","100","0.632","RF_Grid_model_11","0.1411153037480417",5
"28","70","20.0","9","100","0.632","RF_Grid_model_27","0.1411153037480417",5
"29","20","20.0","13","100","0.632","RF_Grid_model_36","0.14095014418623153",5
"30","10","3.0","13","100","0.632","RF_Grid_model_14","0.1402758145673808",5
"31","10","10.0","9","100","0.632","RF_Grid_model_9","0.13999984802015142",5
"32","40","1.0","6","100","0.632","RF_Grid_model_13","0.1398062756535915",5
"33","60","1.0","6","100","0.632","RF_Grid_model_10","0.13979796297652491",5
"34","20","15.0","3","100","0.632","RF_Grid_model_16","0.1396852262033499",5
"35","80","15.0","3","100","0.632","RF_Grid_model_47","0.1396557010012115",5
"36","20","5.0","13","100","0.632","RF_Grid_model_31","0.13954359858447274",5
"37","10","3.0","3","100","0.632","RF_Grid_model_35","0.13943832515037202",5
"38","40","3.0","13","100","0.632","RF_Grid_model_22","0.13752442713962665",5
"39","80","3.0","13","100","0.632","RF_Grid_model_1","0.1375243102269329",5
"40","60","3.0","13","100","0.632","RF_Grid_model_19","0.1375243102269329",5
"41","50","3.0","13","100","0.632","RF_Grid_model_4","0.1375243102269329",5
"42","20","1.0","13","100","0.632","RF_Grid_model_30","0.13724898162664168",5
"43","20","1.0","9","100","0.632","RF_Grid_model_17","0.13714130146262749",5
"44","100","1.0","13","100","0.632","RF_Grid_model_37","0.13431622896360484",5
"45","80","1.0","13","100","0.632","RF_Grid_model_8","0.13431622896360484",5
"46","40","1.0","13","100","0.632","RF_Grid_model_33","0.1343117834433598",5
"47","100","1.0","9","100","0.632","RF_Grid_model_15","0.13409842266492433",5
"48","80","1.0","9","100","0.632","RF_Grid_model_7","0.13409842266492433",5
