"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","10.0","6","100","0.632","RF_Grid_model_16","0.13408786665059902",5
"2","60","10.0","6","100","0.632","RF_Grid_model_48","0.13408786665059902",5
"3","20","10.0","9","100","0.632","RF_Grid_model_21","0.1338268946842922",5
"4","50","15.0","13","100","0.632","RF_Grid_model_9","0.13329987882639371",5
"5","20","15.0","9","100","0.632","RF_Grid_model_3","0.13303900073636077",5
"6","10","3.0","6","100","0.632","RF_Grid_model_44","0.13300065155660945",5
"7","100","15.0","9","100","0.632","RF_Grid_model_7","0.1329643492042023",5
"8","30","5.0","3","100","0.632","RF_Grid_model_11","0.1329486320292883",5
"9","100","5.0","3","100","0.632","RF_Grid_model_43","0.13289940579591264",5
"10","30","20.0","9","100","0.632","RF_Grid_model_19","0.13284532822962625",5
"11","60","20.0","9","100","0.632","RF_Grid_model_37","0.13284532822962625",5
"12","50","5.0","6","100","0.632","RF_Grid_model_25","0.1328126749453501",5
"13","70","15.0","6","100","0.632","RF_Grid_model_26","0.13276589124504445",5
"14","20","15.0","6","100","0.632","RF_Grid_model_17","0.13269575312594695",5
"15","60","20.0","13","100","0.632","RF_Grid_model_47","0.13235512350971923",5
"16","70","3.0","6","100","0.632","RF_Grid_model_12","0.13188967946967434",5
"17","80","3.0","6","100","0.632","RF_Grid_model_40","0.13188967946967434",5
"18","100","10.0","3","100","0.632","RF_Grid_model_39","0.1315351816366218",5
"19","50","10.0","3","100","0.632","RF_Grid_model_45","0.1315351816366218",5
"20","70","10.0","3","100","0.632","RF_Grid_model_8","0.1315351816366218",5
"21","10","15.0","13","100","0.632","RF_Grid_model_24","0.1304141639827927",5
"22","80","5.0","9","100","0.632","RF_Grid_model_34","0.13040084832332055",5
"23","70","5.0","9","100","0.632","RF_Grid_model_6","0.13040084832332055",5
"24","60","20.0","6","100","0.632","RF_Grid_model_18","0.1298624107662132",5
"25","100","3.0","3","100","0.632","RF_Grid_model_14","0.1296370374794814",5
"26","80","3.0","3","100","0.632","RF_Grid_model_42","0.1296370374794814",5
"27","10","20.0","13","100","0.632","RF_Grid_model_46","0.12959353769893056",5
"28","20","5.0","13","100","0.632","RF_Grid_model_41","0.12895489574973873",5
"29","80","5.0","13","100","0.632","RF_Grid_model_23","0.12776902027053816",5
"30","70","5.0","13","100","0.632","RF_Grid_model_4","0.12776902027053816",5
"31","30","3.0","13","100","0.632","RF_Grid_model_31","0.12691833996460766",5
"32","80","3.0","13","100","0.632","RF_Grid_model_10","0.12679082435365951",5
"33","100","3.0","13","100","0.632","RF_Grid_model_13","0.12679082435365951",5
"34","20","1.0","3","100","0.632","RF_Grid_model_5","0.1267503018676236",5
"35","40","20.0","3","100","0.632","RF_Grid_model_1","0.12628984122142684",5
"36","50","20.0","3","100","0.632","RF_Grid_model_28","0.12628984122142684",5
"37","20","3.0","9","100","0.632","RF_Grid_model_33","0.12626892390080446",5
"38","20","1.0","9","100","0.632","RF_Grid_model_35","0.1254518985733294",5
"39","40","1.0","6","100","0.632","RF_Grid_model_32","0.12462138413853385",5
"40","60","1.0","6","100","0.632","RF_Grid_model_22","0.1245957705327414",5
"41","100","1.0","6","100","0.632","RF_Grid_model_27","0.1245957705327414",5
"42","80","1.0","6","100","0.632","RF_Grid_model_29","0.1245957705327414",5
"43","70","1.0","3","100","0.632","RF_Grid_model_15","0.12265662556189272",5
"44","30","1.0","9","100","0.632","RF_Grid_model_2","0.11974535952966658",5
"45","60","1.0","9","100","0.632","RF_Grid_model_38","0.11909609124643539",5
"46","30","1.0","13","100","0.632","RF_Grid_model_20","0.11884545651185474",5
"47","70","1.0","13","100","0.632","RF_Grid_model_30","0.11856571887364498",5
"48","100","1.0","13","100","0.632","RF_Grid_model_36","0.11856571887364498",5
