"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","70","20.0","13","100","0.632","RF_Grid_model_12","0.13152835980976085",5
"2","30","20.0","13","100","0.632","RF_Grid_model_41","0.13152835980976085",5
"3","100","15.0","6","100","0.632","RF_Grid_model_44","0.13058343172146059",5
"4","40","10.0","6","100","0.632","RF_Grid_model_10","0.13055255089073892",5
"5","70","10.0","6","100","0.632","RF_Grid_model_15","0.13055255089073892",5
"6","50","10.0","6","100","0.632","RF_Grid_model_35","0.13055255089073892",5
"7","30","15.0","9","100","0.632","RF_Grid_model_31","0.13050982553125634",5
"8","40","15.0","9","100","0.632","RF_Grid_model_24","0.1305071747143557",5
"9","40","15.0","13","100","0.632","RF_Grid_model_27","0.1305069427282981",5
"10","10","10.0","13","100","0.632","RF_Grid_model_48","0.1302058473349622",5
"11","10","3.0","9","100","0.632","RF_Grid_model_2","0.13011230148073016",5
"12","10","5.0","13","100","0.632","RF_Grid_model_3","0.13006644726325634",5
"13","50","10.0","13","100","0.632","RF_Grid_model_20","0.12971756576497495",5
"14","70","10.0","13","100","0.632","RF_Grid_model_34","0.12971756576497495",5
"15","60","10.0","13","100","0.632","RF_Grid_model_37","0.12971756576497495",5
"16","40","10.0","13","100","0.632","RF_Grid_model_43","0.12971756576497495",5
"17","50","10.0","9","100","0.632","RF_Grid_model_45","0.12945314236901795",5
"18","30","10.0","9","100","0.632","RF_Grid_model_16","0.12945165068971187",5
"19","20","10.0","9","100","0.632","RF_Grid_model_17","0.12944252982641646",5
"20","80","20.0","9","100","0.632","RF_Grid_model_14","0.1293227274900276",5
"21","10","5.0","6","100","0.632","RF_Grid_model_8","0.1292892141853652",5
"22","70","5.0","6","100","0.632","RF_Grid_model_47","0.1290617151501834",5
"23","40","5.0","9","100","0.632","RF_Grid_model_7","0.1280376729415651",5
"24","70","20.0","6","100","0.632","RF_Grid_model_13","0.12752143917318293",5
"25","60","20.0","6","100","0.632","RF_Grid_model_23","0.12752143917318293",5
"26","30","5.0","13","100","0.632","RF_Grid_model_21","0.1269607039383609",5
"27","50","5.0","13","100","0.632","RF_Grid_model_33","0.12693764600833268",5
"28","100","5.0","13","100","0.632","RF_Grid_model_40","0.12693764600833268",5
"29","20","10.0","3","100","0.632","RF_Grid_model_30","0.12632369686580702",5
"30","60","10.0","3","100","0.632","RF_Grid_model_26","0.1262447813580586",5
"31","30","15.0","3","100","0.632","RF_Grid_model_28","0.12576844745840565",5
"32","80","3.0","9","100","0.632","RF_Grid_model_46","0.12550541130424753",5
"33","80","3.0","6","100","0.632","RF_Grid_model_29","0.12501377905326672",5
"34","60","3.0","6","100","0.632","RF_Grid_model_38","0.12501377905326672",5
"35","50","20.0","3","100","0.632","RF_Grid_model_1","0.12297398233543255",5
"36","40","20.0","3","100","0.632","RF_Grid_model_19","0.12297398233543255",5
"37","70","20.0","3","100","0.632","RF_Grid_model_36","0.12297398233543255",5
"38","80","20.0","3","100","0.632","RF_Grid_model_6","0.12297398233543255",5
"39","80","3.0","13","100","0.632","RF_Grid_model_18","0.12128003738865722",5
"40","30","3.0","13","100","0.632","RF_Grid_model_32","0.12108144967473733",5
"41","40","1.0","3","100","0.632","RF_Grid_model_5","0.11928280927325785",5
"42","50","1.0","3","100","0.632","RF_Grid_model_11","0.11924451790605439",5
"43","60","1.0","3","100","0.632","RF_Grid_model_22","0.1192438575692174",5
"44","30","1.0","3","100","0.632","RF_Grid_model_4","0.11909288421292785",5
"45","40","1.0","9","100","0.632","RF_Grid_model_42","0.11898070275582395",5
"46","70","1.0","6","100","0.632","RF_Grid_model_9","0.11848838190389022",5
"47","40","1.0","6","100","0.632","RF_Grid_model_25","0.11848598615594241",5
"48","50","1.0","13","100","0.632","RF_Grid_model_39","0.11473068976086753",5
