"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","10.0","9","100","0.632","RF_Grid_model_14","0.21506977625845658",4
"2","60","10.0","9","100","0.632","RF_Grid_model_40","0.21506977625845658",4
"3","70","5.0","13","100","0.632","RF_Grid_model_39","0.21450904108709956",4
"4","100","15.0","13","100","0.632","RF_Grid_model_16","0.21378005473039008",4
"5","50","15.0","13","100","0.632","RF_Grid_model_20","0.21378005473039008",4
"6","30","15.0","13","100","0.632","RF_Grid_model_29","0.21376791246785876",4
"7","20","15.0","13","100","0.632","RF_Grid_model_35","0.21373426462945022",4
"8","10","1.0","13","100","0.632","RF_Grid_model_19","0.21282955237587853",4
"9","50","5.0","6","100","0.632","RF_Grid_model_33","0.21280250782976717",4
"10","60","5.0","6","100","0.632","RF_Grid_model_8","0.21280250782976717",4
"11","20","15.0","9","100","0.632","RF_Grid_model_24","0.21245020934373937",4
"12","30","15.0","9","100","0.632","RF_Grid_model_4","0.21235690791224104",4
"13","70","15.0","9","100","0.632","RF_Grid_model_12","0.2123526709782272",4
"14","100","15.0","9","100","0.632","RF_Grid_model_36","0.2123526709782272",4
"15","20","20.0","13","100","0.632","RF_Grid_model_25","0.21182457302150992",4
"16","60","20.0","13","100","0.632","RF_Grid_model_23","0.21169959929406257",4
"17","40","20.0","13","100","0.632","RF_Grid_model_32","0.21169959929406257",4
"18","50","20.0","13","100","0.632","RF_Grid_model_43","0.21169959929406257",4
"19","10","3.0","9","100","0.632","RF_Grid_model_1","0.21166780407294594",4
"20","20","3.0","3","100","0.632","RF_Grid_model_7","0.21144103110048906",4
"21","40","3.0","13","100","0.632","RF_Grid_model_28","0.2111430580594934",4
"22","50","3.0","13","100","0.632","RF_Grid_model_17","0.21112809581818548",4
"23","80","3.0","13","100","0.632","RF_Grid_model_15","0.21112674369612583",4
"24","20","1.0","6","100","0.632","RF_Grid_model_31","0.21096710437573374",4
"25","70","5.0","3","100","0.632","RF_Grid_model_22","0.21094433500844956",4
"26","50","5.0","3","100","0.632","RF_Grid_model_47","0.21094433500844956",4
"27","80","3.0","9","100","0.632","RF_Grid_model_42","0.2102495267360318",4
"28","40","3.0","9","100","0.632","RF_Grid_model_13","0.21024870861201495",4
"29","50","3.0","6","100","0.632","RF_Grid_model_3","0.20975063728592114",4
"30","100","3.0","6","100","0.632","RF_Grid_model_6","0.20975063728592114",4
"31","20","1.0","3","100","0.632","RF_Grid_model_48","0.20905985510122216",4
"32","10","15.0","13","100","0.632","RF_Grid_model_45","0.20888658720495412",4
"33","80","3.0","3","100","0.632","RF_Grid_model_41","0.20851452402817006",4
"34","70","15.0","6","100","0.632","RF_Grid_model_2","0.20851377478320954",4
"35","10","1.0","6","100","0.632","RF_Grid_model_26","0.20846683240559405",4
"36","50","20.0","6","100","0.632","RF_Grid_model_34","0.20582492495604066",4
"37","70","20.0","6","100","0.632","RF_Grid_model_44","0.20582492495604066",4
"38","40","20.0","6","100","0.632","RF_Grid_model_5","0.20582492495604066",4
"39","70","1.0","9","100","0.632","RF_Grid_model_37","0.20526769932370037",4
"40","100","1.0","6","100","0.632","RF_Grid_model_11","0.205144084745995",4
"41","80","1.0","6","100","0.632","RF_Grid_model_21","0.205144084745995",4
"42","80","10.0","3","100","0.632","RF_Grid_model_10","0.20451233114334144",4
"43","80","1.0","13","100","0.632","RF_Grid_model_30","0.20439673877204712",4
"44","70","15.0","3","100","0.632","RF_Grid_model_46","0.2009570064999402",4
"45","40","20.0","3","100","0.632","RF_Grid_model_18","0.1968039926308831",4
"46","100","20.0","3","100","0.632","RF_Grid_model_27","0.1968039926308831",4
"47","50","20.0","3","100","0.632","RF_Grid_model_38","0.1968039926308831",4
"48","10","15.0","3","100","0.632","RF_Grid_model_9","0.19283926986647792",4
