"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","10","1.0","13","100","0.632","RF_Grid_model_40","0.21516027428427287",4
"2","20","5.0","9","100","0.632","RF_Grid_model_26","0.21481591643738418",4
"3","80","10.0","13","100","0.632","RF_Grid_model_37","0.21351302751810186",4
"4","20","10.0","9","100","0.632","RF_Grid_model_19","0.21350062843198336",4
"5","40","15.0","13","100","0.632","RF_Grid_model_36","0.21342956388677414",4
"6","70","5.0","9","100","0.632","RF_Grid_model_47","0.21299448323277337",4
"7","40","5.0","9","100","0.632","RF_Grid_model_31","0.21299317901791592",4
"8","80","10.0","9","100","0.632","RF_Grid_model_32","0.21292385773870603",4
"9","70","20.0","13","100","0.632","RF_Grid_model_44","0.21264870768729427",4
"10","50","15.0","9","100","0.632","RF_Grid_model_29","0.21255701483681544",4
"11","30","5.0","6","100","0.632","RF_Grid_model_6","0.21248806985884316",4
"12","60","5.0","6","100","0.632","RF_Grid_model_34","0.21245438049375975",4
"13","40","5.0","6","100","0.632","RF_Grid_model_43","0.2124520843268779",4
"14","80","3.0","9","100","0.632","RF_Grid_model_4","0.21211903009460376",4
"15","50","3.0","9","100","0.632","RF_Grid_model_42","0.21211903009460376",4
"16","30","5.0","13","100","0.632","RF_Grid_model_8","0.2118746945035277",4
"17","60","5.0","13","100","0.632","RF_Grid_model_12","0.21185629874235545",4
"18","70","10.0","6","100","0.632","RF_Grid_model_9","0.21163413817498788",4
"19","30","10.0","6","100","0.632","RF_Grid_model_7","0.2116300982438185",4
"20","10","3.0","6","100","0.632","RF_Grid_model_14","0.2112308782032688",4
"21","30","20.0","9","100","0.632","RF_Grid_model_22","0.21070403990009945",4
"22","100","20.0","9","100","0.632","RF_Grid_model_46","0.21070238295465826",4
"23","30","3.0","13","100","0.632","RF_Grid_model_17","0.21031259291621374",4
"24","30","15.0","6","100","0.632","RF_Grid_model_1","0.20983217796152287",4
"25","40","15.0","6","100","0.632","RF_Grid_model_13","0.20982598105260564",4
"26","80","15.0","6","100","0.632","RF_Grid_model_20","0.20982598105260564",4
"27","70","3.0","3","100","0.632","RF_Grid_model_3","0.20932310489884964",4
"28","60","3.0","3","100","0.632","RF_Grid_model_33","0.20932310489884964",4
"29","70","3.0","6","100","0.632","RF_Grid_model_41","0.20917637542147172",4
"30","40","20.0","6","100","0.632","RF_Grid_model_24","0.20700783448098903",4
"31","30","10.0","3","100","0.632","RF_Grid_model_18","0.20590501048373322",4
"32","100","10.0","3","100","0.632","RF_Grid_model_15","0.20590169977318584",4
"33","50","10.0","3","100","0.632","RF_Grid_model_28","0.20590169977318584",4
"34","60","10.0","3","100","0.632","RF_Grid_model_48","0.20590169977318584",4
"35","40","1.0","13","100","0.632","RF_Grid_model_35","0.20587502854536643",4
"36","50","1.0","13","100","0.632","RF_Grid_model_39","0.20585548109816065",4
"37","30","1.0","6","100","0.632","RF_Grid_model_25","0.2044402870924118",4
"38","30","1.0","3","100","0.632","RF_Grid_model_16","0.2041702949642893",4
"39","10","20.0","6","100","0.632","RF_Grid_model_23","0.20398267906495504",4
"40","100","1.0","6","100","0.632","RF_Grid_model_45","0.2039134932520208",4
"41","50","1.0","6","100","0.632","RF_Grid_model_27","0.20391148431294215",4
"42","80","1.0","3","100","0.632","RF_Grid_model_21","0.2032924470361679",4
"43","70","1.0","3","100","0.632","RF_Grid_model_30","0.2032924470361679",4
"44","60","1.0","3","100","0.632","RF_Grid_model_38","0.2032924470361679",4
"45","20","15.0","3","100","0.632","RF_Grid_model_10","0.20192102032030246",4
"46","10","5.0","3","100","0.632","RF_Grid_model_5","0.20109957798468625",4
"47","60","20.0","3","100","0.632","RF_Grid_model_2","0.19897076658506074",4
"48","10","20.0","3","100","0.632","RF_Grid_model_11","0.19324458527033372",4
