"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","3.0","3","100","0.632","RF_Grid_model_18","0.11924110559715406",12
"2","40","3.0","3","100","0.632","RF_Grid_model_34","0.11924110559715406",12
"3","30","5.0","9","100","0.632","RF_Grid_model_2","0.11501003951036681",12
"4","30","5.0","3","100","0.632","RF_Grid_model_11","0.11343288867415113",12
"5","80","5.0","3","100","0.632","RF_Grid_model_28","0.11343082586510511",12
"6","70","5.0","3","100","0.632","RF_Grid_model_6","0.11343082586510511",12
"7","60","5.0","3","100","0.632","RF_Grid_model_8","0.11343082586510511",12
"8","20","5.0","6","100","0.632","RF_Grid_model_9","0.11123320814937754",12
"9","50","1.0","13","100","0.632","RF_Grid_model_38","0.11110593978420191",12
"10","100","1.0","13","100","0.632","RF_Grid_model_43","0.11110593978420191",12
"11","70","5.0","6","100","0.632","RF_Grid_model_16","0.1110988964735089",12
"12","80","5.0","6","100","0.632","RF_Grid_model_36","0.1110988964735089",12
"13","30","1.0","13","100","0.632","RF_Grid_model_42","0.11104915238919344",12
"14","50","3.0","9","100","0.632","RF_Grid_model_35","0.110561118392287",12
"15","60","10.0","6","100","0.632","RF_Grid_model_23","0.10963118871007704",12
"16","50","10.0","6","100","0.632","RF_Grid_model_30","0.10963118871007704",12
"17","80","10.0","6","100","0.632","RF_Grid_model_7","0.10963118871007704",12
"18","40","10.0","3","100","0.632","RF_Grid_model_26","0.10953125276928011",12
"19","60","10.0","3","100","0.632","RF_Grid_model_46","0.10953125276928011",12
"20","40","10.0","9","100","0.632","RF_Grid_model_19","0.10927996754983405",12
"21","50","10.0","9","100","0.632","RF_Grid_model_21","0.10927996754983405",12
"22","70","10.0","9","100","0.632","RF_Grid_model_3","0.10927996754983405",12
"23","100","10.0","9","100","0.632","RF_Grid_model_32","0.10927996754983405",12
"24","20","1.0","3","100","0.632","RF_Grid_model_17","0.10873524718655214",12
"25","50","10.0","13","100","0.632","RF_Grid_model_47","0.10861836715322282",12
"26","100","5.0","13","100","0.632","RF_Grid_model_15","0.10831406930700294",12
"27","80","5.0","13","100","0.632","RF_Grid_model_20","0.10831406930700294",12
"28","50","5.0","13","100","0.632","RF_Grid_model_27","0.10831406930700294",12
"29","60","5.0","13","100","0.632","RF_Grid_model_4","0.10831406930700294",12
"30","50","1.0","3","100","0.632","RF_Grid_model_29","0.10761333472111756",12
"31","20","15.0","13","100","0.632","RF_Grid_model_31","0.10759895763260019",12
"32","10","1.0","9","100","0.632","RF_Grid_model_37","0.10754165334938193",12
"33","40","1.0","9","100","0.632","RF_Grid_model_40","0.10738489051379896",12
"34","60","1.0","9","100","0.632","RF_Grid_model_41","0.10738439568453606",12
"35","80","15.0","9","100","0.632","RF_Grid_model_10","0.10734996566611754",12
"36","70","15.0","9","100","0.632","RF_Grid_model_13","0.10734996566611754",12
"37","30","15.0","9","100","0.632","RF_Grid_model_22","0.10734996566611754",12
"38","10","3.0","6","100","0.632","RF_Grid_model_1","0.10729685599417005",12
"39","100","20.0","13","100","0.632","RF_Grid_model_45","0.1048730168903168",12
"40","60","15.0","3","100","0.632","RF_Grid_model_12","0.1038537052994678",12
"41","80","15.0","3","100","0.632","RF_Grid_model_39","0.1038537052994678",12
"42","100","15.0","3","100","0.632","RF_Grid_model_44","0.1038537052994678",12
"43","50","15.0","3","100","0.632","RF_Grid_model_5","0.1038537052994678",12
"44","50","1.0","6","100","0.632","RF_Grid_model_33","0.10376196274818839",12
"45","10","15.0","6","100","0.632","RF_Grid_model_24","0.102619911650223",12
"46","10","20.0","9","100","0.632","RF_Grid_model_48","0.1023085541593638",12
"47","20","20.0","6","100","0.632","RF_Grid_model_25","0.1022322993417909",12
"48","70","20.0","6","100","0.632","RF_Grid_model_14","0.10222234115477347",12
