"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","5.0","13","100","0.632","RF_Grid_model_31","0.22504960455867284",4
"2","50","15.0","13","100","0.632","RF_Grid_model_38","0.22292272974473015",4
"3","30","10.0","13","100","0.632","RF_Grid_model_24","0.22283819431977614",4
"4","40","10.0","13","100","0.632","RF_Grid_model_41","0.22283162792941758",4
"5","50","10.0","13","100","0.632","RF_Grid_model_6","0.22283162792941758",4
"6","100","5.0","6","100","0.632","RF_Grid_model_2","0.22270944659327097",4
"7","10","3.0","13","100","0.632","RF_Grid_model_14","0.22233164220357227",4
"8","20","3.0","6","100","0.632","RF_Grid_model_43","0.22208142288317878",4
"9","10","5.0","13","100","0.632","RF_Grid_model_18","0.22184560672123488",4
"10","100","5.0","9","100","0.632","RF_Grid_model_3","0.22172760773703104",4
"11","50","10.0","9","100","0.632","RF_Grid_model_5","0.22153915718768313",4
"12","40","10.0","6","100","0.632","RF_Grid_model_32","0.221449922392299",4
"13","60","10.0","6","100","0.632","RF_Grid_model_39","0.221449922392299",4
"14","20","1.0","13","100","0.632","RF_Grid_model_30","0.22122553276648638",4
"15","20","1.0","9","100","0.632","RF_Grid_model_17","0.22044607682426132",4
"16","80","15.0","9","100","0.632","RF_Grid_model_12","0.22019344336471658",4
"17","70","15.0","9","100","0.632","RF_Grid_model_23","0.22019344336471658",4
"18","100","3.0","6","100","0.632","RF_Grid_model_34","0.21985262399749683",4
"19","20","20.0","13","100","0.632","RF_Grid_model_36","0.21973382778051265",4
"20","20","1.0","6","100","0.632","RF_Grid_model_42","0.2187144295739042",4
"21","80","15.0","6","100","0.632","RF_Grid_model_25","0.21863281690841962",4
"22","100","15.0","6","100","0.632","RF_Grid_model_28","0.21863281690841962",4
"23","40","5.0","3","100","0.632","RF_Grid_model_20","0.21858657415175742",4
"24","80","3.0","13","100","0.632","RF_Grid_model_1","0.2183319809535086",4
"25","60","3.0","13","100","0.632","RF_Grid_model_19","0.2183319809535086",4
"26","50","3.0","13","100","0.632","RF_Grid_model_4","0.2183319809535086",4
"27","40","3.0","13","100","0.632","RF_Grid_model_22","0.21832596130095017",4
"28","60","20.0","9","100","0.632","RF_Grid_model_11","0.21831874419384323",4
"29","70","20.0","9","100","0.632","RF_Grid_model_27","0.21831874419384323",4
"30","30","3.0","3","100","0.632","RF_Grid_model_26","0.2179268937386437",4
"31","100","3.0","9","100","0.632","RF_Grid_model_45","0.2177949140613391",4
"32","70","3.0","3","100","0.632","RF_Grid_model_46","0.21777012971850418",4
"33","10","10.0","9","100","0.632","RF_Grid_model_9","0.2171894159929173",4
"34","100","1.0","13","100","0.632","RF_Grid_model_37","0.21576142964337475",4
"35","80","1.0","13","100","0.632","RF_Grid_model_8","0.21576142964337475",4
"36","40","1.0","13","100","0.632","RF_Grid_model_33","0.21572017874744676",4
"37","100","1.0","9","100","0.632","RF_Grid_model_15","0.21507729504198136",4
"38","80","1.0","9","100","0.632","RF_Grid_model_7","0.21507729504198136",4
"39","20","20.0","6","100","0.632","RF_Grid_model_40","0.21499251771414885",4
"40","100","20.0","6","100","0.632","RF_Grid_model_21","0.21489354181993703",4
"41","60","20.0","6","100","0.632","RF_Grid_model_48","0.21489354181993703",4
"42","30","20.0","6","100","0.632","RF_Grid_model_44","0.21489015484187712",4
"43","100","10.0","3","100","0.632","RF_Grid_model_29","0.21423740331122854",4
"44","60","1.0","6","100","0.632","RF_Grid_model_10","0.2135117756342535",4
"45","40","1.0","6","100","0.632","RF_Grid_model_13","0.21348737678468643",4
"46","20","15.0","3","100","0.632","RF_Grid_model_16","0.2093662467400048",4
"47","80","15.0","3","100","0.632","RF_Grid_model_47","0.20916527383138273",4
"48","10","3.0","3","100","0.632","RF_Grid_model_35","0.2088165767733421",4
