"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","60","5.0","6","100","0.632","RF_Grid_model_10","0.10599420888088196",12
"2","80","5.0","6","100","0.632","RF_Grid_model_15","0.10599420888088196",12
"3","40","5.0","6","100","0.632","RF_Grid_model_25","0.10599420888088196",12
"4","20","5.0","13","100","0.632","RF_Grid_model_23","0.10535401310498205",12
"5","30","5.0","13","100","0.632","RF_Grid_model_16","0.10521667618743424",12
"6","50","5.0","3","100","0.632","RF_Grid_model_17","0.10389583141612724",12
"7","40","10.0","13","100","0.632","RF_Grid_model_24","0.10329684632511871",12
"8","100","10.0","13","100","0.632","RF_Grid_model_32","0.10329684632511871",12
"9","30","3.0","9","100","0.632","RF_Grid_model_19","0.1031304270114326",12
"10","80","10.0","9","100","0.632","RF_Grid_model_34","0.1025221979558858",12
"11","80","15.0","13","100","0.632","RF_Grid_model_11","0.10119922686413352",12
"12","40","15.0","13","100","0.632","RF_Grid_model_36","0.10119922686413352",12
"13","100","15.0","13","100","0.632","RF_Grid_model_41","0.10119922686413352",12
"14","50","5.0","9","100","0.632","RF_Grid_model_18","0.10059746112922974",12
"15","70","3.0","13","100","0.632","RF_Grid_model_35","0.09986221757857883",12
"16","80","3.0","13","100","0.632","RF_Grid_model_6","0.09986221757857883",12
"17","50","10.0","6","100","0.632","RF_Grid_model_12","0.09942730933419475",12
"18","70","10.0","6","100","0.632","RF_Grid_model_37","0.09942730933419475",12
"19","60","10.0","6","100","0.632","RF_Grid_model_46","0.09942730933419475",12
"20","10","5.0","6","100","0.632","RF_Grid_model_20","0.09928555515933601",12
"21","30","10.0","3","100","0.632","RF_Grid_model_29","0.09914774548757388",12
"22","80","10.0","3","100","0.632","RF_Grid_model_48","0.09914774548757388",12
"23","20","10.0","3","100","0.632","RF_Grid_model_4","0.09912897324822112",12
"24","40","15.0","9","100","0.632","RF_Grid_model_27","0.09833184561888675",12
"25","100","15.0","9","100","0.632","RF_Grid_model_9","0.09833184561888675",12
"26","10","1.0","9","100","0.632","RF_Grid_model_28","0.09805470579314224",12
"27","10","20.0","13","100","0.632","RF_Grid_model_13","0.09768144638622556",12
"28","80","1.0","13","100","0.632","RF_Grid_model_1","0.09733872175254532",12
"29","100","1.0","13","100","0.632","RF_Grid_model_45","0.09733872175254532",12
"30","60","15.0","6","100","0.632","RF_Grid_model_44","0.09638167319985647",12
"31","100","15.0","6","100","0.632","RF_Grid_model_8","0.09638167319985647",12
"32","60","1.0","3","100","0.632","RF_Grid_model_40","0.09622884624960548",12
"33","70","20.0","9","100","0.632","RF_Grid_model_26","0.09545009389885051",12
"34","40","20.0","9","100","0.632","RF_Grid_model_3","0.09545009389885051",12
"35","30","20.0","9","100","0.632","RF_Grid_model_38","0.09545009389885051",12
"36","20","1.0","9","100","0.632","RF_Grid_model_39","0.09529532013492081",12
"37","100","1.0","9","100","0.632","RF_Grid_model_21","0.09526499973243785",12
"38","40","1.0","6","100","0.632","RF_Grid_model_14","0.0943747178751545",12
"39","50","1.0","6","100","0.632","RF_Grid_model_47","0.09437372278349498",12
"40","10","20.0","9","100","0.632","RF_Grid_model_22","0.09393074163980464",12
"41","70","15.0","3","100","0.632","RF_Grid_model_2","0.09320213478525463",12
"42","80","15.0","3","100","0.632","RF_Grid_model_7","0.09320213478525463",12
"43","40","20.0","6","100","0.632","RF_Grid_model_42","0.09251886612810811",12
"44","60","20.0","6","100","0.632","RF_Grid_model_5","0.09251886612810811",12
"45","10","20.0","6","100","0.632","RF_Grid_model_30","0.09112215894487097",12
"46","70","20.0","3","100","0.632","RF_Grid_model_31","0.09002607754015257",12
"47","30","20.0","3","100","0.632","RF_Grid_model_43","0.09002607754015257",12
"48","20","20.0","3","100","0.632","RF_Grid_model_33","0.09002268051438489",12
