"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","3.0","3","100","0.632","RF_Grid_model_37","0.11366994356814986",12
"2","30","3.0","3","100","0.632","RF_Grid_model_7","0.11334946839060067",12
"3","60","3.0","3","100","0.632","RF_Grid_model_29","0.11334362501589335",12
"4","50","10.0","9","100","0.632","RF_Grid_model_33","0.11229899730085835",12
"5","100","10.0","9","100","0.632","RF_Grid_model_41","0.11229899730085835",12
"6","80","10.0","9","100","0.632","RF_Grid_model_48","0.11229899730085835",12
"7","30","3.0","13","100","0.632","RF_Grid_model_35","0.11202975259860815",12
"8","80","3.0","13","100","0.632","RF_Grid_model_13","0.11201421642101761",12
"9","100","3.0","13","100","0.632","RF_Grid_model_8","0.11201421642101761",12
"10","30","5.0","6","100","0.632","RF_Grid_model_1","0.11111312877768087",12
"11","20","5.0","3","100","0.632","RF_Grid_model_18","0.11111143073107732",12
"12","80","5.0","6","100","0.632","RF_Grid_model_26","0.11111114551795309",12
"13","80","5.0","3","100","0.632","RF_Grid_model_15","0.11081866171644861",12
"14","100","5.0","3","100","0.632","RF_Grid_model_22","0.11081866171644861",12
"15","50","5.0","3","100","0.632","RF_Grid_model_34","0.11081866171644861",12
"16","100","10.0","13","100","0.632","RF_Grid_model_38","0.10927482849202674",12
"17","60","10.0","13","100","0.632","RF_Grid_model_43","0.10927482849202674",12
"18","10","3.0","9","100","0.632","RF_Grid_model_10","0.10752575616349347",12
"19","10","5.0","6","100","0.632","RF_Grid_model_5","0.1071760707106254",12
"20","20","5.0","13","100","0.632","RF_Grid_model_28","0.10704967085913131",12
"21","50","5.0","13","100","0.632","RF_Grid_model_17","0.10691821587304273",12
"22","80","5.0","13","100","0.632","RF_Grid_model_20","0.10691821587304273",12
"23","60","5.0","13","100","0.632","RF_Grid_model_32","0.10691821587304273",12
"24","80","20.0","13","100","0.632","RF_Grid_model_23","0.10689979284108275",12
"25","40","20.0","13","100","0.632","RF_Grid_model_47","0.10689979284108275",12
"26","70","20.0","13","100","0.632","RF_Grid_model_9","0.10689979284108275",12
"27","10","10.0","13","100","0.632","RF_Grid_model_42","0.1063861297624602",12
"28","60","15.0","6","100","0.632","RF_Grid_model_44","0.10629048503214389",12
"29","100","15.0","6","100","0.632","RF_Grid_model_6","0.10629048503214389",12
"30","40","10.0","3","100","0.632","RF_Grid_model_25","0.10608666372493947",12
"31","70","10.0","3","100","0.632","RF_Grid_model_45","0.10608666372493947",12
"32","80","15.0","9","100","0.632","RF_Grid_model_24","0.1058910030644038",12
"33","60","20.0","9","100","0.632","RF_Grid_model_39","0.10388030966094985",12
"34","50","20.0","9","100","0.632","RF_Grid_model_40","0.10388030966094985",12
"35","10","15.0","6","100","0.632","RF_Grid_model_16","0.10347975983433433",12
"36","30","1.0","3","100","0.632","RF_Grid_model_27","0.10336103497475968",12
"37","40","1.0","3","100","0.632","RF_Grid_model_31","0.10321908197475882",12
"38","70","1.0","3","100","0.632","RF_Grid_model_12","0.10321513500760693",12
"39","100","1.0","3","100","0.632","RF_Grid_model_21","0.10321513500760693",12
"40","80","1.0","6","100","0.632","RF_Grid_model_2","0.1031757677737628",12
"41","20","1.0","9","100","0.632","RF_Grid_model_4","0.10234626659507351",12
"42","10","20.0","9","100","0.632","RF_Grid_model_30","0.10212256857537005",12
"43","50","1.0","9","100","0.632","RF_Grid_model_14","0.10159346899476762",12
"44","60","20.0","6","100","0.632","RF_Grid_model_36","0.10105283677036181",12
"45","80","20.0","6","100","0.632","RF_Grid_model_46","0.10105283677036181",12
"46","30","20.0","3","100","0.632","RF_Grid_model_19","0.10006841413452527",12
"47","40","20.0","3","100","0.632","RF_Grid_model_3","0.10006841413452527",12
"48","70","1.0","13","100","0.632","RF_Grid_model_11","0.09939930132886599",12
